author,img,intro,name,state,type,url 
幻动,//bookcover.yuewen.com/qdbimg/349573/3649762/150,当生命停止的刹那，叶钟鸣回到了十年前，那个末日开始的下午。是上天对自己的眷顾？还是又一次的惩罚？真的要重新体验一次残酷冰冷的末世吗？叶钟鸣决定活下去，不为了别的，就为了那些曾经同生共死的战友，不离不弃,末日轮盘,连载中,末世危机,//book.qidian.com/info/3649762
望潮,//bookcover.yuewen.com/qdbimg/349573/1010829475/150,重生成一只热爱生活，热爱家人，热爱美食的橘猫，罗恩的体重在不断增加，罗恩的名气在不断增加，罗恩银行卡上的数字在不断增加，罗恩的手下数量也在不断增加。当警猫，抓通缉犯；当网红，直播赚钱；当明星，拍电影…,喵霸,连载中,另类幻想,//book.qidian.com/info/1010829475
翔炎,//bookcover.yuewen.com/qdbimg/349573/3566688/150,这是一个‘老爷爷’教导众多‘主角’成材的故事。这是一个‘老爷爷’带着众多‘主角’干翻全世界的故事。QQ群：492923797微信公众号：翔炎,贵族纹章,连载中,游戏异界,//book.qidian.com/info/3566688
妖夜,//bookcover.yuewen.com/qdbimg/349573/1003121988/150,身怀绝世血脉，少年自北漠拉棺而来，他要将世上神魔全部埋葬。,不灭龙帝,连载中,异世大陆,//book.qidian.com/info/1003121988
名武,//bookcover.yuewen.com/qdbimg/349573/1010504939/150,我为袁绍二子，袁熙。醒掌天下权，醉卧美人膝，英雄无悔，枭雄无泪，乱世之中，唯有兵戈才能赢得尊严，唯有冷血才能取得胜利，这天下只能有一个声音。“关羽，降还是不降”“某不降”“好，明日午时推出斩首，孤没有,三国之熙皇,连载中,秦汉三国,//book.qidian.com/info/1010504939
李鸿天,//bookcover.yuewen.com/qdbimg/349573/1004073922/150,在武者举手可裂山川，甩腿可断长河的玄幻世界中，存在着这样一家小餐馆。小餐馆不大，但却是无数顶尖强者趋之若鹜之地。在那儿你可以品尝到用凤凰蛋和龙血米炒成的蛋炒饭。在那儿你可以喝到生命之泉配朱果酿制的烈酒,异世界的美食家,完本,异世大陆,//book.qidian.com/info/1004073922
净无痕,//bookcover.yuewen.com/qdbimg/349573/1011058239/150,东方神州，有人皇立道统，有圣贤宗门传道，有诸侯雄踞一方王国，诸强林立，神州动乱千万载，值此之时，一代天骄叶青帝及东凰大帝横空出世，东方神州一统！然，叶青帝忽然暴毙，世间雕像尽皆被毁，于世间除名，沦为禁,伏天氏,连载中,东方玄幻,//book.qidian.com/info/1011058239
竹刺无锋,//bookcover.yuewen.com/qdbimg/349573/1010541675/150,这是一个由石炭纪的巨虫、侏罗纪的恐龙、古近纪的凶兽交织共存的，凶残度爆表的史前世界。在这片恢弘瑰丽的史前世界中，人类不再位于食物链顶端，反而在各种猛兽凶虫的夹缝里艰难求存……原始社会种田加冒险文,厉害了我的原始人,连载中,东方玄幻,//book.qidian.com/info/1010541675
一吨大苹果,//bookcover.yuewen.com/qdbimg/349573/1004156167/150,一个不小心穿越了，而且穿越了美利坚。好吧穿越美利坚也没什么不好的。但是那个拿着锤子漫天飞来飞去的家伙都是谁！嘿~谁在那里控制雷暴！不知道这种天气影响生意吗！还有那边那个绿皮的大家伙，没错说的就是你！不,在漫威当超级英雄的那些年,连载中,异术超能,//book.qidian.com/info/1004156167
木鱼和尚,//bookcover.yuewen.com/qdbimg/349573/1004141662/150,一个能变成恐龙的妖怪少年，和青梅竹马一路撒着狗粮去创业的乡土流小说……（种田流小说，狗粮管饱，欢迎试读）(群：313392527）,随身带个侏罗纪,连载中,异术超能,//book.qidian.com/info/1004141662
恐怖的阿肥,//bookcover.yuewen.com/qdbimg/349573/1004939100/150,碎尸重生，御鬼把妹，杀神证道！华夏最高学府之中，求道悟佛，外星科技，基因嫁接，恶魔契约等各种成长路线自由选择。迷雾重重的最高学府内，存有至高典籍的图书馆，SCP机构管理的禁闭楼，七欲发泄的海底魔都，与,杀神永生,连载中,恐怖惊悚,//book.qidian.com/info/1004939100
吹牛者,//bookcover.yuewen.com/qdbimg/349573/1262627/150,穿越到乱世不是被雷劈，是他们自己的选择。有人想称王制霸，有人想解民于倒悬，有人想以己之力，阻止最后一次野蛮对文明的征服，从而改写中华民族的历史。当然也有人想得只是三妻四妾，过现世过不上的极度腐败的生活,临高启明,连载中,架空历史,//book.qidian.com/info/1262627
大罗罗,//bookcover.yuewen.com/qdbimg/349573/1010118987/150,大宋元符年间，画师武浩来到了繁华似锦赵氏天下。走在宛如清明上河图般繁华的汴梁街头，武浩却想到了29年后，女真铁骑，席卷南下，将这烈火烹油一般的盛世景象，全都毁了个干干净净。可是一介布衣，纵然知晓大厦将,天下豪商,连载中,两宋元明,//book.qidian.com/info/1010118987
虫草田十,//bookcover.yuewen.com/qdbimg/349573/1009915979/150,刑警林修因公殉职魂穿到了日本警察林修一身上，从此开启了一场异国执法生涯。书友群：248502631,东京警事,连载中,都市生活,//book.qidian.com/info/1009915979
重新飞起来,//bookcover.yuewen.com/qdbimg/349573/1010531595/150,本书曾用名《老婆重生还变身是什么操作》主角：“我，王皓，今天就要打爆掠夺者和穿越者的狗头！”重生女主柳梦琪变身为各种动漫妹子表示很开心：“老公好帅！”队伍智商担当托尼放出很多钢铁战衣开莽：“哇喔，我们,无限之动漫电影小队,连载中,衍生同人,//book.qidian.com/info/1010531595
傲骨铁心,//bookcover.yuewen.com/qdbimg/349573/1010447282/150,莫欺少年穷，我叔魏忠贤。——傲骨出品，必属精品。绝对完本，人品保障。,司礼监,连载中,两宋元明,//book.qidian.com/info/1010447282
兔子来了,//bookcover.yuewen.com/qdbimg/349573/1010702972/150,一款名为‘万界登陆’的游戏从天而降，强行绑定了这颗蔚蓝星球上的所有人类玩家。唐修，作为万界登陆游戏，华夏区的一个菜鸟，游戏运行了一年多，也只是武当派的一名普通道士，等级不到20级。一朝梦醒，竟回到了游,万界登陆,连载中,游戏异界,//book.qidian.com/info/1010702972
快餐店,//bookcover.yuewen.com/qdbimg/349573/1011092678/150,平民少年罗天，身怀绝世之资，却被误认为废脉者。偶得无上天书，开启至强神脉，修造化神诀，一飞冲天，震烁万古。从世俗底层，到万界诸天，横压当世天骄，纵横万千宗门，睥睨神话万族，成就不朽不灭永恒超脱的万古至,万古之王,连载中,东方玄幻,//book.qidian.com/info/1011092678
绯炎,//bookcover.yuewen.com/qdbimg/349573/1011139133/150,欢迎来到艾塔黎亚，浮云之上的国度。让我们推开门扉，拿起手杖，冒险，将从这里开始——穿过云与海的丘陵，如浮浪的草茵，浅河闪亮；流淌金与蜜的原野，满载欢笑，罗戴尔的矮屋之下，轻歌悠扬。穿过埃贡恩古老茂林，,伊塔之柱,连载中,虚拟网游,//book.qidian.com/info/1011139133
九哼,//bookcover.yuewen.com/qdbimg/349573/3648908/150,上古终结之时，诸天浩劫降临，天道开始审判世间一切罪恶威震三千大世界的一代传奇霸主古清风，因其一身罪恶，遭天道审判当古清风在自己的陵园苏醒，他名字早已成为上古时代那些传奇故事中的传说。读者官方群：200,尊上,连载中,东方玄幻,//book.qidian.com/info/3648908
荣誉与忠诚,//bookcover.yuewen.com/qdbimg/349573/1003720545/150,东汉末年诸侯混战，多少英雄故事不过是为了争权夺利互相攻伐，他们或许只看见站在高处手握生杀的权利，却不见耗尽了民族的精血。随着司马氏篡夺天下，八王之乱为胡人打开了南下的大门，中原大地迎来了黑暗的时代。刘,席卷天下,连载中,两晋隋唐,//book.qidian.com/info/1003720545
凌虚月影,//bookcover.yuewen.com/qdbimg/349573/1010277441/150,打破进阶极限，培养英雄兵种，开启传说宝藏，传承神话职业……一切从斯巴达勇士肉搏红龙开始！群：523131241,网游之神王法则,连载中,游戏异界,//book.qidian.com/info/1010277441
黄华溢,//bookcover.yuewen.com/qdbimg/349573/2720620/150,有些人注定要相聚，哪怕一个在天堂，一个在地狱。玫瑰监狱，现实世界第一监狱！这里关押着全球最顶尖的罪犯，商界精英、政界巨头、超级黑客、甚至是核武器专家都能在这里找到，带领这样一群人进入虚拟世界，会发生什,英雄监狱,连载中,虚拟网游,//book.qidian.com/info/2720620
虾写,//bookcover.yuewen.com/qdbimg/349573/1011453073/150,一句话介绍：东西方异能者与妖魔鬼怪的故事。两句话介绍：星球人间，东西方异能者与妖魔鬼怪的故事。三句话介绍：十X本完本VIP作品，虾虽小众，但属精品。PS：借用地球的部分结构套用在星球之中，本书描写的星,魔鬼传奇,连载中,异术超能,//book.qidian.com/info/1011453073
敢为,//bookcover.yuewen.com/qdbimg/349573/1010023261/150,表面上，他是最强的学霸，是潮流的引领者，爱好看看书写写歌。深入了解，发现他居然是一个富二代！还让不让人活了？唐觉晓家的商业帝国，从一碗螺蛳粉开始。——书友群：133042885,从学霸开始,连载中,都市生活,//book.qidian.com/info/1010023261
万乘北宸,//bookcover.yuewen.com/qdbimg/349573/3683617/150,重回2001，聂唯要做娱乐圈最闪耀的那颗星。,华娱之闪耀巨星,连载中,都市生活,//book.qidian.com/info/3683617
东人,//bookcover.yuewen.com/qdbimg/349573/1011039089/150,当一个来自二十年后的灵魂在美国华裔少年身上重获新生后，世界就已经不同。面对这风起云涌的大时代，郭守云的野心前所未有的迸发出来。互联网、战争、次贷危机、欧债危机，他抓住了所有能够为自己创造财富的机会，二,重生之资本帝国,连载中,商战职场,//book.qidian.com/info/1011039089
第十六笼馒头,//bookcover.yuewen.com/qdbimg/349573/1007088565/150,33名顶尖强者的灵魂被禁锢在无尽的虚空牢狱中。而脱困的契机，却掌握在一只天真无邪的少女手中。为了脱困，白亦带着这些顶尖强者的知识和经验，深入透彻地培养起了这位少女。一段轻松愉快的奇妙之旅就此展开。本书,你为何召唤我,连载中,原生幻想,//book.qidian.com/info/1007088565
必火,//bookcover.yuewen.com/qdbimg/349573/1004589102/150,【最火爆新书】叶秋重生获得装逼系统，当最萌萝莉的奶爸，教美女大明星唱歌，做宗师级美食大餐，写最畅销的小说……屹立世界之巅，做那恒古第一人！另本书与《最强反套路系统》有联机剧情哦！新书《都市共享男友系统,都市最强装逼系统,完本,异术超能,//book.qidian.com/info/1004589102
鱼人二代,//bookcover.yuewen.com/qdbimg/349573/1005776750/150,回到2001年的高中时代，申大鹏再一次站在了人生的十字路口。是随波逐流，还是逆流而上？申大鹏只想享受这纯真而似水的青春。【无异能，无套路，鱼宝宝第一本纯青春小说】,重生似水青春,连载中,青春校园,//book.qidian.com/info/1005776750
汉风雄烈,//bookcover.yuewen.com/qdbimg/349573/1010926414/150,穿越水浒第一背信弃义之人陆谦，从杀高衙内亡命江湖开始。开启一个不一样的梁山，开启一个不一样的宋末。真正的替天行道，真真的做到除暴安良；江湖义气为重，世道秉心而行。,长风万里尽汉歌,连载中,两宋元明,//book.qidian.com/info/1010926414
通吃道人.QD,//bookcover.yuewen.com/qdbimg/349573/1003438608/150,开局一条狗，装备全靠捡。带着新手福利杀进末世将临的世界。发起狠来，核弹都朝自己头上砸！这是废土之王的崛起之路。验证群：669034285。老道新书发了，书名斩龙，大家可以收藏啦！,废土崛起,完本,时空穿梭,//book.qidian.com/info/1003438608
西贝猫,//bookcover.yuewen.com/qdbimg/349573/1011448624/150,当方正睁开眼睛时，惊讶的发现自己重生到了一个龙与魔法，骑士与公主的幻想世界。不仅如此，甚至连方正之前所设计的游戏系统，也一并跟随他来到了这个世界。那么接下来，就是穿越万千位面，获得无穷力量，成为勇者，,次元法典,连载中,游戏异界,//book.qidian.com/info/1011448624
无言不信,//bookcover.yuewen.com/qdbimg/349573/1004949546/150,盛唐三绝：李白的诗、张旭的草书、裴旻的剑。一个中文系的学生穿越成了史上唯一一个经由国家承认的剑圣裴旻，青锋三尺，天下无敌，上揽九霄寰宇，重铸盛唐诗篇。,盛唐剑圣,连载中,两晋隋唐,//book.qidian.com/info/1004949546
